provincia_departamento_id,provincia,departamento,escala,prioridad,limitante,tecnologia
50126,MENDOZA,TUPUNGATO,1 a 100,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54014,MISIONES,CAINGUAS,101 a 500,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54014,MISIONES,CAINGUAS,1 a 100,1,Inadecuado manejo forrajero,"Capacitación, Extensión, Asesoramiento"
54056,MISIONES,GUARANI,101 a 500,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54056,MISIONES,GUARANI,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54112,MISIONES,SAN PEDRO,101 a 500,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54112,MISIONES,SAN PEDRO,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54007,MISIONES,APOSTOLES,101 a 500,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54007,MISIONES,APOSTOLES,101 a 500,3,Falta de planificación de la empresa agropecuaria,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54007,MISIONES,APOSTOLES,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54007,MISIONES,APOSTOLES,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54119,MISIONES,25 DE MAYO,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54119,MISIONES,25 DE MAYO,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54042,MISIONES,ELDORADO,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54042,MISIONES,ELDORADO,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54049,MISIONES,GENERAL MANUEL BELGRANO,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54063,MISIONES,IGUAZU,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54063,MISIONES,IGUAZU,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54105,MISIONES,SAN JAVIER,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54105,MISIONES,SAN JAVIER,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54105,MISIONES,SAN JAVIER,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54035,MISIONES,CONCEPCION,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54035,MISIONES,CONCEPCION,Mayor a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54035,MISIONES,CONCEPCION,501 a 1000,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54070,MISIONES,LEANDRO N. ALEM,101 a 500,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54091,MISIONES,OBERA,1 a 100,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54070,MISIONES,LEANDRO N. ALEM,1 a 100,1,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54049,MISIONES,GENERAL MANUEL BELGRANO,1 a 100,3,Bajo poder de negociación de venta,Asociativismo
54035,MISIONES,CONCEPCION,101 a 500,3,Falta de mejoramiento genético,Mejoramiento Genético
54035,MISIONES,CONCEPCION,1 a 100,3,Falta de mejoramiento genético,Mejoramiento Genético
54014,MISIONES,CAINGUAS,1 a 100,3,Falta de asesoramiento técnico,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54021,MISIONES,CANDELARIA,1 a 100,3,Inadecuado manejo forrajero,"Capacitación, Extensión, Asesoramiento"
54021,MISIONES,CANDELARIA,501 a 1000,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54028,MISIONES,CAPITAL,1 a 100,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54028,MISIONES,CAPITAL,501 a 1000,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54105,MISIONES,SAN JAVIER,101 a 500,2,Falta de planificación de la empresa agropecuaria,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54105,MISIONES,SAN JAVIER,501 a 1000,2,Falta de planificación de la empresa agropecuaria,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54070,MISIONES,LEANDRO N. ALEM,101 a 500,3,Falta de planificación de la empresa agropecuaria,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54021,MISIONES,CANDELARIA,501 a 1000,1,Falta de gestión empresarial - registros,"Capacitación, Extensión, Asesoramiento"
54028,MISIONES,CAPITAL,501 a 1000,1,Falta de gestión empresarial - registros,"Capacitación, Extensión, Asesoramiento"
54056,MISIONES,GUARANI,101 a 500,1,Falta de planificación de la empresa agropecuaria,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54056,MISIONES,GUARANI,1 a 100,3,Falta de planificación de la empresa agropecuaria,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54112,MISIONES,SAN PEDRO,1 a 100,3,Falta de planificación de la empresa agropecuaria,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54035,MISIONES,CONCEPCION,101 a 500,1,Falta de planificación de la empresa agropecuaria,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54035,MISIONES,CONCEPCION,1 a 100,2,Falta de planificación de la empresa agropecuaria,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54091,MISIONES,OBERA,1 a 100,1,Falta de planificación de la empresa agropecuaria,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54007,MISIONES,APOSTOLES,1 a 100,3,Falta de planificación de la empresa agropecuaria,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54070,MISIONES,LEANDRO N. ALEM,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
54021,MISIONES,CANDELARIA,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
54028,MISIONES,CAPITAL,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
54105,MISIONES,SAN JAVIER,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
54056,MISIONES,GUARANI,101 a 500,2,Falta de infraestructura predial,Inversiones en Infraestructura 
54056,MISIONES,GUARANI,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
54112,MISIONES,SAN PEDRO,101 a 500,1,Falta de infraestructura predial,Inversiones en Infraestructura 
54112,MISIONES,SAN PEDRO,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
54014,MISIONES,CAINGUAS,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
54119,MISIONES,25 DE MAYO,101 a 500,2,Falta de infraestructura predial,Inversiones en Infraestructura 
54119,MISIONES,25 DE MAYO,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
54042,MISIONES,ELDORADO,1 a 100,3,Falta de infraestructura predial,Inversiones en Infraestructura 
54049,MISIONES,GENERAL MANUEL BELGRANO,1 a 100,2,Falta de infraestructura predial,Inversiones en Infraestructura 
54063,MISIONES,IGUAZU,1 a 100,3,Falta de infraestructura predial,Inversiones en Infraestructura 
54021,MISIONES,CANDELARIA,1 a 100,1,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54021,MISIONES,CANDELARIA,501 a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54028,MISIONES,CAPITAL,1 a 100,1,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54028,MISIONES,CAPITAL,501 a 1000,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54014,MISIONES,CAINGUAS,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54014,MISIONES,CAINGUAS,101 a 500,1,Falta de asesoramiento técnico,"Capacitación, Extensión, Asesoramiento"
54105,MISIONES,SAN JAVIER,1 a 100,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54091,MISIONES,OBERA,1 a 100,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54119,MISIONES,25 DE MAYO,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54119,MISIONES,25 DE MAYO,1 a 100,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54070,MISIONES,LEANDRO N. ALEM,101 a 500,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54070,MISIONES,LEANDRO N. ALEM,1 a 100,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54035,MISIONES,CONCEPCION,Mayor a 1000,2,Servicio de entore contínuo,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54035,MISIONES,CONCEPCION,501 a 1000,2,Servicio de entore contínuo,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54042,MISIONES,ELDORADO,101 a 500,3,Entore tardío de la vaquillona de 1º servicio,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54049,MISIONES,GENERAL MANUEL BELGRANO,101 a 500,3,Entore tardío de la vaquillona de 1º servicio,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54063,MISIONES,IGUAZU,101 a 500,3,Entore tardío de la vaquillona de 1º servicio,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
54007,MISIONES,APOSTOLES,1 a 100,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54035,MISIONES,CONCEPCION,101 a 500,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54105,MISIONES,SAN JAVIER,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54105,MISIONES,SAN JAVIER,501 a 1000,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54042,MISIONES,ELDORADO,101 a 500,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54049,MISIONES,GENERAL MANUEL BELGRANO,101 a 500,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54063,MISIONES,IGUAZU,101 a 500,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54042,MISIONES,ELDORADO,1 a 100,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54049,MISIONES,GENERAL MANUEL BELGRANO,1 a 100,1,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54063,MISIONES,IGUAZU,1 a 100,2,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54035,MISIONES,CONCEPCION,Mayor a 1000,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54035,MISIONES,CONCEPCION,501 a 1000,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
54112,MISIONES,SAN PEDRO,101 a 500,3,Inadecuada implementación del plan sanitario,Asesoramiento veterinario (Manejo de Calendario Ganadero)
58021,NEUQUEN,CATAN LIL,Mayor a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58021,NEUQUEN,CATAN LIL,101 a 500,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58021,NEUQUEN,CATAN LIL,501 a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58021,NEUQUEN,CATAN LIL,1 a 100,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58028,NEUQUEN,COLLON CURA,Mayor a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58028,NEUQUEN,COLLON CURA,101 a 500,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58028,NEUQUEN,COLLON CURA,501 a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58028,NEUQUEN,COLLON CURA,1 a 100,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58084,NEUQUEN,ÐORQUIN,Mayor a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58084,NEUQUEN,ÐORQUIN,101 a 500,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58084,NEUQUEN,ÐORQUIN,501 a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58084,NEUQUEN,ÐORQUIN,1 a 100,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58049,NEUQUEN,HUILICHES,Mayor a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58049,NEUQUEN,HUILICHES,101 a 500,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58049,NEUQUEN,HUILICHES,501 a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58049,NEUQUEN,HUILICHES,1 a 100,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58056,NEUQUEN,LACAR,Mayor a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58056,NEUQUEN,LACAR,101 a 500,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58056,NEUQUEN,LACAR,501 a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58056,NEUQUEN,LACAR,1 a 100,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58063,NEUQUEN,LONCOPUE,Mayor a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58063,NEUQUEN,LONCOPUE,101 a 500,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58063,NEUQUEN,LONCOPUE,501 a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58063,NEUQUEN,LONCOPUE,1 a 100,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58070,NEUQUEN,LOS LAGOS,Mayor a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58070,NEUQUEN,LOS LAGOS,101 a 500,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58070,NEUQUEN,LOS LAGOS,501 a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58070,NEUQUEN,LOS LAGOS,1 a 100,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58077,NEUQUEN,MINAS,Mayor a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58077,NEUQUEN,MINAS,101 a 500,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58077,NEUQUEN,MINAS,501 a 1000,2,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58077,NEUQUEN,MINAS,1 a 100,3,Inadecuado manejo forrajero,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58021,NEUQUEN,CATAN LIL,Mayor a 1000,3,Falta de mejoramiento genético,Mejoramiento Genético
58021,NEUQUEN,CATAN LIL,501 a 1000,3,Falta de mejoramiento genético,Mejoramiento Genético
58028,NEUQUEN,COLLON CURA,Mayor a 1000,3,Falta de mejoramiento genético,Mejoramiento Genético
58028,NEUQUEN,COLLON CURA,501 a 1000,3,Falta de mejoramiento genético,Mejoramiento Genético
58084,NEUQUEN,ÐORQUIN,Mayor a 1000,3,Falta de mejoramiento genético,Mejoramiento Genético
58084,NEUQUEN,ÐORQUIN,501 a 1000,3,Falta de mejoramiento genético,Mejoramiento Genético
58049,NEUQUEN,HUILICHES,Mayor a 1000,3,Falta de mejoramiento genético,Mejoramiento Genético
58049,NEUQUEN,HUILICHES,501 a 1000,3,Falta de mejoramiento genético,Mejoramiento Genético
58056,NEUQUEN,LACAR,Mayor a 1000,3,Falta de mejoramiento genético,Mejoramiento Genético
58056,NEUQUEN,LACAR,501 a 1000,3,Falta de mejoramiento genético,Mejoramiento Genético
58063,NEUQUEN,LONCOPUE,Mayor a 1000,3,Falta de mejoramiento genético,Mejoramiento Genético
58063,NEUQUEN,LONCOPUE,501 a 1000,3,Falta de mejoramiento genético,Mejoramiento Genético
58070,NEUQUEN,LOS LAGOS,Mayor a 1000,3,Falta de mejoramiento genético,Mejoramiento Genético
58070,NEUQUEN,LOS LAGOS,501 a 1000,3,Falta de mejoramiento genético,Mejoramiento Genético
58077,NEUQUEN,MINAS,Mayor a 1000,3,Falta de mejoramiento genético,Mejoramiento Genético
58077,NEUQUEN,MINAS,501 a 1000,3,Falta de mejoramiento genético,Mejoramiento Genético
58021,NEUQUEN,CATAN LIL,1 a 100,1,Falta de planificación de la empresa agropecuaria,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58021,NEUQUEN,CATAN LIL,Mayor a 1000,1,Falta de planificación de la empresa agropecuaria,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58021,NEUQUEN,CATAN LIL,501 a 1000,1,Falta de planificación de la empresa agropecuaria,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58021,NEUQUEN,CATAN LIL,101 a 500,1,Falta de planificación de la empresa agropecuaria,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58028,NEUQUEN,COLLON CURA,1 a 100,1,Falta de planificación de la empresa agropecuaria,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58028,NEUQUEN,COLLON CURA,Mayor a 1000,1,Falta de planificación de la empresa agropecuaria,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58028,NEUQUEN,COLLON CURA,501 a 1000,1,Falta de planificación de la empresa agropecuaria,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58028,NEUQUEN,COLLON CURA,101 a 500,1,Falta de planificación de la empresa agropecuaria,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
58084,NEUQUEN,ÐORQUIN,1 a 100,1,Falta de planificación de la empresa agropecuaria,"Ajuste de carga, siembra de pasturas, verdeos y/o suplementación"
